absent_player,team_name,teammate,avg_mins,games_sampled
Kierstan Bell,Las Vegas Aces,Bridget Carleton,30.17,2
Kierstan Bell,Las Vegas Aces,Jewell Loyd,26.86,9
Kierstan Bell,Las Vegas Aces,Carla Leite,25.04,2
Kierstan Bell,Las Vegas Aces,NaLyssa Smith,21.48,8
Kierstan Bell,Las Vegas Aces,Emily Engstler,21.23,2
Kierstan Bell,Las Vegas Aces,Chennedy Carter,19.30,4
Kierstan Bell,Las Vegas Aces,Dana Evans,17.00,5
Kierstan Bell,Las Vegas Aces,Stephanie Talbot,15.68,9
Kierstan Bell,Las Vegas Aces,Frieda Buhner,15.63,2
Kierstan Bell,Las Vegas Aces,Karlie Samuelson,15.30,2
Kierstan Bell,Las Vegas Aces,Nyadiew Puoch,13.68,2
Kierstan Bell,Las Vegas Aces,Teja Oblak,13.38,2
Kierstan Bell,Las Vegas Aces,Brianna Turner,12.06,9
Kierstan Bell,Las Vegas Aces,Justine Pissott,11.81,3
Kierstan Bell,Las Vegas Aces,Cheyenne Parker-Tyus,9.44,6
Kierstan Bell,Las Vegas Aces,Serah Williams,9.28,2
Kierstan Bell,Las Vegas Aces,Luisa Geiselsoder,7.49,2
Ariel Atkins,Los Angeles Sparks,Brittney Sykes,36.43,2
Ariel Atkins,Los Angeles Sparks,Kelsey Plum,34.52,2
Ariel Atkins,Los Angeles Sparks,Dearica Hamby,31.40,2
Ariel Atkins,Los Angeles Sparks,Erica Wheeler,31.38,2
Ariel Atkins,Los Angeles Sparks,Nneka Ogwumike,31.18,2
Ariel Atkins,Los Angeles Sparks,Kiki Rice,28.03,2
Ariel Atkins,Los Angeles Sparks,Rae Burrell,26.63,2
Ariel Atkins,Los Angeles Sparks,Nyara Sabally,23.81,2
Ariel Atkins,Los Angeles Sparks,Marina Mabrey,23.68,2
Ariel Atkins,Los Angeles Sparks,Laura Juskaite,22.88,2
Ariel Atkins,Los Angeles Sparks,Maria Conde,21.71,2
Ariel Atkins,Los Angeles Sparks,Cameron Brink,17.43,2
Ariel Atkins,Los Angeles Sparks,Teonni Key,14.38,2
Ariel Atkins,Los Angeles Sparks,Kate Martin,12.22,2
Ariel Atkins,Los Angeles Sparks,Kia Nurse,10.78,2
Ariel Atkins,Los Angeles Sparks,Chance Gray,10.37,2
Ariel Atkins,Los Angeles Sparks,Lexi Held,5.25,2
Cameron Brink,Los Angeles Sparks,Nneka Ogwumike,30.23,8
Cameron Brink,Los Angeles Sparks,Dearica Hamby,29.85,8
Cameron Brink,Los Angeles Sparks,Kelsey Mitchell,29.78,2
Cameron Brink,Los Angeles Sparks,Rae Burrell,29.46,8
Cameron Brink,Los Angeles Sparks,Tyasha Harris,27.92,2
Cameron Brink,Los Angeles Sparks,Erica Wheeler,26.09,8
Cameron Brink,Los Angeles Sparks,Ariel Atkins,25.89,8
Cameron Brink,Los Angeles Sparks,Lexie Hull,21.28,2
Cameron Brink,Los Angeles Sparks,Monique Billings,20.08,2
Cameron Brink,Los Angeles Sparks,Makayla Timpson,16.77,2
Cameron Brink,Los Angeles Sparks,Raven Johnson,16.62,2
Cameron Brink,Los Angeles Sparks,Sophie Cunningham,15.31,2
Cameron Brink,Los Angeles Sparks,Kiana Williams,13.69,7
Cameron Brink,Los Angeles Sparks,Jihyun Park,13.15,8
Cameron Brink,Los Angeles Sparks,Damiris Dantas,13.06,2
Cameron Brink,Los Angeles Sparks,Myisha Hines-Allen,10.81,2
Cameron Brink,Los Angeles Sparks,Chance Gray,9.86,6
Cameron Brink,Los Angeles Sparks,Laura Ziegler,9.77,3
Cameron Brink,Los Angeles Sparks,Emma Cannon,9.60,7
Cameron Brink,Los Angeles Sparks,Kate Martin,7.51,4
Cameron Brink,Los Angeles Sparks,Ta'Niya Latson,7.22,3
Cameron Brink,Los Angeles Sparks,Alissa Pili,5.93,3
Cameron Brink,Los Angeles Sparks,Bree Hall,5.35,2
Cameron Brink,Los Angeles Sparks,Grace VanSlooten,4.79,2
Chance Gray,Los Angeles Sparks,Kelsey Plum,36.43,2
Chance Gray,Los Angeles Sparks,Dearica Hamby,33.43,3
Chance Gray,Los Angeles Sparks,Nneka Ogwumike,32.98,2
Chance Gray,Los Angeles Sparks,Erica Wheeler,29.71,3
Chance Gray,Los Angeles Sparks,Rae Burrell,28.96,3
Chance Gray,Los Angeles Sparks,Ariel Atkins,28.90,3
Chance Gray,Los Angeles Sparks,Kiana Williams,10.76,2
Chance Gray,Los Angeles Sparks,Jihyun Park,6.94,3
Chance Gray,Los Angeles Sparks,Emma Cannon,1.94,2
Kelsey Plum,Los Angeles Sparks,Rae Burrell,30.78,15
Kelsey Plum,Los Angeles Sparks,Nneka Ogwumike,30.59,15
Kelsey Plum,Los Angeles Sparks,Natasha Howard,30.50,2
Kelsey Plum,Los Angeles Sparks,Courtney Williams,30.08,2
Kelsey Plum,Los Angeles Sparks,Kelsey Mitchell,29.78,2
Kelsey Plum,Los Angeles Sparks,Dearica Hamby,29.31,15
Kelsey Plum,Los Angeles Sparks,Natasha Cloud,29.28,2
Kelsey Plum,Los Angeles Sparks,Ariel Atkins,29.27,15
Kelsey Plum,Los Angeles Sparks,Azura Stevens,28.92,2
Kelsey Plum,Los Angeles Sparks,Nia Coffey,28.58,2
Kelsey Plum,Los Angeles Sparks,Erica Wheeler,28.35,15
Kelsey Plum,Los Angeles Sparks,Tyasha Harris,27.92,2
Kelsey Plum,Los Angeles Sparks,Kayla McBride,27.65,2
Kelsey Plum,Los Angeles Sparks,Olivia Miles,26.15,2
Kelsey Plum,Los Angeles Sparks,Kamilla Cardoso,25.93,2
Kelsey Plum,Los Angeles Sparks,Jacy Sheldon,24.48,2
Kelsey Plum,Los Angeles Sparks,Sydney Taylor,23.48,2
Kelsey Plum,Los Angeles Sparks,Lexie Hull,21.28,2
Kelsey Plum,Los Angeles Sparks,Monique Billings,20.08,2
Kelsey Plum,Los Angeles Sparks,Cameron Brink,18.91,8
Kelsey Plum,Los Angeles Sparks,Gabriela Jaquez,17.17,2
Kelsey Plum,Los Angeles Sparks,Courtney Vandersloot,17.01,2
Kelsey Plum,Los Angeles Sparks,Makayla Timpson,16.77,2
Kelsey Plum,Los Angeles Sparks,Raven Johnson,16.62,2
Kelsey Plum,Los Angeles Sparks,Maya Caldwell,16.13,2
Kelsey Plum,Los Angeles Sparks,Sophie Cunningham,15.31,2
Kelsey Plum,Los Angeles Sparks,Antonia Delaere,14.62,2
Kelsey Plum,Los Angeles Sparks,Anastasiia Olairi Kosu,13.45,2
Kelsey Plum,Los Angeles Sparks,Damiris Dantas,13.06,2
Kelsey Plum,Los Angeles Sparks,Elizabeth Williams,12.49,2
Kelsey Plum,Los Angeles Sparks,Kiana Williams,12.40,9
Kelsey Plum,Los Angeles Sparks,Chance Gray,11.38,14
Kelsey Plum,Los Angeles Sparks,Jihyun Park,11.09,14
Kelsey Plum,Los Angeles Sparks,Myisha Hines-Allen,10.81,2
Kelsey Plum,Los Angeles Sparks,Laura Ziegler,9.59,2
Kelsey Plum,Los Angeles Sparks,Eliska Hamzova,8.99,2
Kelsey Plum,Los Angeles Sparks,Rachel Banham,8.60,2
Kelsey Plum,Los Angeles Sparks,Aicha Coulibaly,8.28,2
Kelsey Plum,Los Angeles Sparks,Emma Cannon,7.89,9
Kelsey Plum,Los Angeles Sparks,Kate Martin,6.64,7
Kelsey Plum,Los Angeles Sparks,Ta'Niya Latson,6.26,6
Kelsey Plum,Los Angeles Sparks,Alissa Pili,5.93,3
Kelsey Plum,Los Angeles Sparks,Bree Hall,5.35,2
Kelsey Plum,Los Angeles Sparks,Grace VanSlooten,4.79,2
Kiana Williams,Los Angeles Sparks,Jessica Shepard,38.03,2
Kiana Williams,Los Angeles Sparks,Brittney Sykes,36.43,2
Kiana Williams,Los Angeles Sparks,Kelsey Plum,34.43,10
Kiana Williams,Los Angeles Sparks,Chelsea Gray,34.37,3
Kiana Williams,Los Angeles Sparks,Paige Bueckers,34.04,2
Kiana Williams,Los Angeles Sparks,Azzi Fudd,33.67,2
Kiana Williams,Los Angeles Sparks,A'ja Wilson,33.05,3
Kiana Williams,Los Angeles Sparks,Arike Ogunbowale,32.76,2
Kiana Williams,Los Angeles Sparks,Nneka Ogwumike,32.17,15
Kiana Williams,Los Angeles Sparks,Erica Wheeler,28.83,16
Kiana Williams,Los Angeles Sparks,Dearica Hamby,28.76,16
Kiana Williams,Los Angeles Sparks,Jackie Young,28.73,3
Kiana Williams,Los Angeles Sparks,Kiki Rice,28.03,2
Kiana Williams,Los Angeles Sparks,Jewell Loyd,27.73,2
Kiana Williams,Los Angeles Sparks,Ariel Atkins,27.58,14
Kiana Williams,Los Angeles Sparks,Rae Burrell,27.06,16
Kiana Williams,Los Angeles Sparks,Nyara Sabally,23.81,2
Kiana Williams,Los Angeles Sparks,Marina Mabrey,23.68,2
Kiana Williams,Los Angeles Sparks,Laura Juskaite,22.88,2
Kiana Williams,Los Angeles Sparks,Chennedy Carter,22.85,2
Kiana Williams,Los Angeles Sparks,Maria Conde,21.71,2
Kiana Williams,Los Angeles Sparks,NaLyssa Smith,21.71,3
Kiana Williams,Los Angeles Sparks,Stephanie Talbot,19.84,3
Kiana Williams,Los Angeles Sparks,Maddy Siegrist,18.13,2
Kiana Williams,Los Angeles Sparks,Cameron Brink,17.66,15
Kiana Williams,Los Angeles Sparks,Brianna Turner,15.06,3
Kiana Williams,Los Angeles Sparks,Kierstan Bell,14.75,2
Kiana Williams,Los Angeles Sparks,Teonni Key,14.38,2
Kiana Williams,Los Angeles Sparks,Lexi Held,13.03,3
Kiana Williams,Los Angeles Sparks,Chance Gray,11.55,15
Kiana Williams,Los Angeles Sparks,Kia Nurse,10.78,2
Kiana Williams,Los Angeles Sparks,Odyssey Sims,10.77,2
Kiana Williams,Los Angeles Sparks,Aziaha James,8.77,2
Kiana Williams,Los Angeles Sparks,Kate Martin,7.70,10
Kiana Williams,Los Angeles Sparks,Jihyun Park,7.40,11
Kiana Williams,Los Angeles Sparks,Cheyenne Parker-Tyus,5.55,2
Kiana Williams,Los Angeles Sparks,Ta'Niya Latson,5.07,8
Kiana Williams,Los Angeles Sparks,Alysha Clark,4.87,2
Kiana Williams,Los Angeles Sparks,Sania Feagin,3.40,3
Kiana Williams,Los Angeles Sparks,Emma Cannon,2.08,5
Anastasiia Olairi Kosu,Minnesota Lynx,Kayla McBride,35.33,3
Anastasiia Olairi Kosu,Minnesota Lynx,Olivia Miles,31.94,3
Anastasiia Olairi Kosu,Minnesota Lynx,Natasha Howard,29.24,3
Anastasiia Olairi Kosu,Minnesota Lynx,Courtney Williams,26.32,3
Anastasiia Olairi Kosu,Minnesota Lynx,Napheesa Collier,23.60,2
Anastasiia Olairi Kosu,Minnesota Lynx,Maya Caldwell,18.15,3
Anastasiia Olairi Kosu,Minnesota Lynx,Nia Coffey,18.04,3
Anastasiia Olairi Kosu,Minnesota Lynx,Dorka Juhasz,15.18,2
Anastasiia Olairi Kosu,Minnesota Lynx,Antonia Delaere,7.90,3
Anastasiia Olairi Kosu,Minnesota Lynx,Eliska Hamzova,2.78,2
Dorka Juhasz,Minnesota Lynx,Rhyne Howard,37.02,2
Dorka Juhasz,Minnesota Lynx,Sonia Citron,33.90,2
Dorka Juhasz,Minnesota Lynx,Naz Hillmon,32.60,2
Dorka Juhasz,Minnesota Lynx,Paige Bueckers,32.47,3
Dorka Juhasz,Minnesota Lynx,Alyssa Thomas,32.15,3
Dorka Juhasz,Minnesota Lynx,Ariel Atkins,32.08,2
Dorka Juhasz,Minnesota Lynx,Kayla McBride,31.70,22
Dorka Juhasz,Minnesota Lynx,Natasha Cloud,31.67,3
Dorka Juhasz,Minnesota Lynx,Allisha Gray,31.63,2
Dorka Juhasz,Minnesota Lynx,Jessica Shepard,31.54,3
Dorka Juhasz,Minnesota Lynx,Nneka Ogwumike,31.38,2
Dorka Juhasz,Minnesota Lynx,Kahleah Copper,31.26,3
Dorka Juhasz,Minnesota Lynx,Courtney Williams,30.54,22
Dorka Juhasz,Minnesota Lynx,Skylar Diggins,30.41,2
Dorka Juhasz,Minnesota Lynx,Olivia Miles,30.36,22
Dorka Juhasz,Minnesota Lynx,Natasha Howard,30.08,22
Dorka Juhasz,Minnesota Lynx,Angel Reese,29.83,2
Dorka Juhasz,Minnesota Lynx,Rae Burrell,29.74,2
Dorka Juhasz,Minnesota Lynx,Georgia Amoore,29.23,2
Dorka Juhasz,Minnesota Lynx,Azzi Fudd,29.18,3
Dorka Juhasz,Minnesota Lynx,Dearica Hamby,28.82,2
Dorka Juhasz,Minnesota Lynx,Arike Ogunbowale,28.01,3
Dorka Juhasz,Minnesota Lynx,Jordin Canada,27.88,2
Dorka Juhasz,Minnesota Lynx,Nia Coffey,27.55,22
Dorka Juhasz,Minnesota Lynx,Erica Wheeler,27.48,2
Dorka Juhasz,Minnesota Lynx,Gabriela Jaquez,27.46,2
Dorka Juhasz,Minnesota Lynx,Kiki Iriafen,27.36,2
Dorka Juhasz,Minnesota Lynx,Cotie McMahon,27.35,2
Dorka Juhasz,Minnesota Lynx,Cecilia Zandalasini,27.00,2
Dorka Juhasz,Minnesota Lynx,Gabby Williams,26.33,2
Dorka Juhasz,Minnesota Lynx,Kamilla Cardoso,25.85,3
Dorka Juhasz,Minnesota Lynx,Monique Akoa Makani,25.33,2
Dorka Juhasz,Minnesota Lynx,Veronica Burton,25.15,2
Dorka Juhasz,Minnesota Lynx,Natasha Mack,24.10,2
Dorka Juhasz,Minnesota Lynx,Shakira Austin,23.94,2
Dorka Juhasz,Minnesota Lynx,Jacy Sheldon,23.54,3
Dorka Juhasz,Minnesota Lynx,DeWanna Bonner,23.46,3
Dorka Juhasz,Minnesota Lynx,Michaela Onyenwere,22.83,2
Dorka Juhasz,Minnesota Lynx,Kayla Thornton,22.26,2
Dorka Juhasz,Minnesota Lynx,Janelle Salaun,21.93,2
Dorka Juhasz,Minnesota Lynx,Rachel Banham,20.92,3
Dorka Juhasz,Minnesota Lynx,Maddy Siegrist,20.58,3
Dorka Juhasz,Minnesota Lynx,Kiah Stokes,19.59,2
Dorka Juhasz,Minnesota Lynx,Kaila Charles,18.03,2
Dorka Juhasz,Minnesota Lynx,Noemie Brochant,17.97,3
Dorka Juhasz,Minnesota Lynx,Alanna Smith,17.81,2
Dorka Juhasz,Minnesota Lynx,Emma Cechova,17.27,3
Dorka Juhasz,Minnesota Lynx,Lauren Betts,17.02,2
Dorka Juhasz,Minnesota Lynx,Elizabeth Williams,16.98,3
Dorka Juhasz,Minnesota Lynx,Azura Stevens,16.65,2
Dorka Juhasz,Minnesota Lynx,Jovana Nogic,16.63,2
Dorka Juhasz,Minnesota Lynx,Lexi Held,16.55,3
Dorka Juhasz,Minnesota Lynx,Sydney Taylor,16.42,3
Dorka Juhasz,Minnesota Lynx,Tiffany Hayes,16.38,2
Dorka Juhasz,Minnesota Lynx,Aicha Coulibaly,16.28,2
Dorka Juhasz,Minnesota Lynx,Kyara Linskens,15.90,2
Dorka Juhasz,Minnesota Lynx,Te-Hina Paopao,15.90,2
Dorka Juhasz,Minnesota Lynx,Valeriane Ayayi,15.47,3
Dorka Juhasz,Minnesota Lynx,Jihyun Park,15.03,2
Dorka Juhasz,Minnesota Lynx,Kaitlyn Chen,14.75,2
Dorka Juhasz,Minnesota Lynx,Maya Caldwell,14.00,22
Dorka Juhasz,Minnesota Lynx,Aziaha James,12.89,3
Dorka Juhasz,Minnesota Lynx,Antonia Delaere,12.76,22
Dorka Juhasz,Minnesota Lynx,Kiana Williams,12.47,2
Dorka Juhasz,Minnesota Lynx,Angela Dugalic,11.68,2
Dorka Juhasz,Minnesota Lynx,Anastasiia Olairi Kosu,11.56,21
Dorka Juhasz,Minnesota Lynx,Awak Kuier,11.28,2
Dorka Juhasz,Minnesota Lynx,Liatu King,9.18,8
Dorka Juhasz,Minnesota Lynx,Alysha Clark,8.48,2
Dorka Juhasz,Minnesota Lynx,Isobel Borlase,8.16,2
Dorka Juhasz,Minnesota Lynx,Chance Gray,8.08,2
Dorka Juhasz,Minnesota Lynx,Madina Okot,7.31,2
Dorka Juhasz,Minnesota Lynx,Eliska Hamzova,7.02,7
Dorka Juhasz,Minnesota Lynx,Emese Hof,6.87,3
Dorka Juhasz,Minnesota Lynx,Teaira McCowan,6.84,10
Dorka Juhasz,Minnesota Lynx,Sika Kone,5.96,2
Dorka Juhasz,Minnesota Lynx,Li Yueru,5.85,2
Dorka Juhasz,Minnesota Lynx,Lucy Olsen,5.61,2
Olivia Miles,Minnesota Lynx,Kayla McBride,38.09,2
Olivia Miles,Minnesota Lynx,Courtney Williams,33.26,2
Olivia Miles,Minnesota Lynx,Leila Lacan,31.49,2
Olivia Miles,Minnesota Lynx,Charlisse Leger-Walker,29.54,2
Olivia Miles,Minnesota Lynx,Natasha Howard,28.97,2
Olivia Miles,Minnesota Lynx,Olivia Nelson-Ododa,27.83,2
Olivia Miles,Minnesota Lynx,Kennedy Burke,25.05,2
Olivia Miles,Minnesota Lynx,Antonia Delaere,23.79,2
Olivia Miles,Minnesota Lynx,Dorka Juhasz,22.03,2
Olivia Miles,Minnesota Lynx,Diamond Miller,21.12,2
Olivia Miles,Minnesota Lynx,Nia Coffey,17.06,2
Olivia Miles,Minnesota Lynx,Maya Caldwell,15.04,2
Olivia Miles,Minnesota Lynx,Aaliyah Edwards,14.53,2
Olivia Miles,Minnesota Lynx,Saniya Rivers,12.37,2
Olivia Miles,Minnesota Lynx,Anastasiia Olairi Kosu,11.95,2
Olivia Miles,Minnesota Lynx,Eliska Hamzova,9.82,2
Olivia Miles,Minnesota Lynx,Nell Angloma,7.86,2
Olivia Miles,Minnesota Lynx,Gianna Kneepkens,6.65,2
Betnijah Laney-Hamilton,New York Liberty,Arike Ogunbowale,38.02,2
Betnijah Laney-Hamilton,New York Liberty,Azzi Fudd,37.37,2
Betnijah Laney-Hamilton,New York Liberty,Jessica Shepard,35.49,2
Betnijah Laney-Hamilton,New York Liberty,Breanna Stewart,34.89,12
Betnijah Laney-Hamilton,New York Liberty,Dearica Hamby,31.82,2
Betnijah Laney-Hamilton,New York Liberty,Sabrina Ionescu,31.48,10
Betnijah Laney-Hamilton,New York Liberty,Nneka Ogwumike,31.46,2
Betnijah Laney-Hamilton,New York Liberty,Ariel Atkins,29.94,2
Betnijah Laney-Hamilton,New York Liberty,Rae Burrell,29.90,2
Betnijah Laney-Hamilton,New York Liberty,Natasha Cloud,29.78,2
Betnijah Laney-Hamilton,New York Liberty,Jonquel Jones,29.78,12
Betnijah Laney-Hamilton,New York Liberty,Leonie Fiebich,29.40,4
Betnijah Laney-Hamilton,New York Liberty,Sydney Taylor,27.32,2
Betnijah Laney-Hamilton,New York Liberty,Erica Wheeler,26.83,2
Betnijah Laney-Hamilton,New York Liberty,Azura Stevens,24.96,2
Betnijah Laney-Hamilton,New York Liberty,Awak Kuier,24.65,2
Betnijah Laney-Hamilton,New York Liberty,Gabriela Jaquez,24.63,2
Betnijah Laney-Hamilton,New York Liberty,Kamilla Cardoso,24.29,2
Betnijah Laney-Hamilton,New York Liberty,Pauline Astier,22.20,12
Betnijah Laney-Hamilton,New York Liberty,Rebecca Allen,21.32,8
Betnijah Laney-Hamilton,New York Liberty,Marine Fauthoux,20.20,5
Betnijah Laney-Hamilton,New York Liberty,Marine Johannes,20.09,9
Betnijah Laney-Hamilton,New York Liberty,Satou Sabally,18.02,6
Betnijah Laney-Hamilton,New York Liberty,Elizabeth Williams,15.63,2
Betnijah Laney-Hamilton,New York Liberty,Odyssey Sims,14.56,2
Betnijah Laney-Hamilton,New York Liberty,Rebekah Gardner,14.29,11
Betnijah Laney-Hamilton,New York Liberty,Jacy Sheldon,13.56,2
Betnijah Laney-Hamilton,New York Liberty,Han Xu,12.00,12
Betnijah Laney-Hamilton,New York Liberty,Anneli Maley,11.93,3
Betnijah Laney-Hamilton,New York Liberty,Aicha Coulibaly,10.03,2
Betnijah Laney-Hamilton,New York Liberty,Li Yueru,9.64,2
Betnijah Laney-Hamilton,New York Liberty,Maddy Siegrist,8.64,2
Betnijah Laney-Hamilton,New York Liberty,Kiana Williams,5.90,2
Betnijah Laney-Hamilton,New York Liberty,Aziaha James,5.86,2
Betnijah Laney-Hamilton,New York Liberty,Jihyun Park,4.68,2
Betnijah Laney-Hamilton,New York Liberty,Rachel Banham,3.42,2
Betnijah Laney-Hamilton,New York Liberty,Raquel Carrera,3.20,7
Julie Vanloo,New York Liberty,Jackie Young,36.70,2
Julie Vanloo,New York Liberty,Azzi Fudd,36.35,3
Julie Vanloo,New York Liberty,Kahleah Copper,36.18,2
Julie Vanloo,New York Liberty,Jessica Shepard,35.93,3
Julie Vanloo,New York Liberty,Arike Ogunbowale,35.91,3
Julie Vanloo,New York Liberty,A'ja Wilson,35.67,2
Julie Vanloo,New York Liberty,Paige Bueckers,34.85,2
Julie Vanloo,New York Liberty,Chelsea Gray,34.60,2
Julie Vanloo,New York Liberty,Alyssa Thomas,34.02,2
Julie Vanloo,New York Liberty,Breanna Stewart,33.91,23
Julie Vanloo,New York Liberty,Natasha Howard,33.37,2
Julie Vanloo,New York Liberty,Kayla McBride,32.83,2
Julie Vanloo,New York Liberty,Sonia Citron,32.55,2
Julie Vanloo,New York Liberty,Dearica Hamby,31.82,2
Julie Vanloo,New York Liberty,Nneka Ogwumike,31.46,2
Julie Vanloo,New York Liberty,Sabrina Ionescu,30.94,17
Julie Vanloo,New York Liberty,Kelsey Mitchell,30.86,2
Julie Vanloo,New York Liberty,Marina Mabrey,30.73,2
Julie Vanloo,New York Liberty,Courtney Williams,30.35,2
Julie Vanloo,New York Liberty,Caitlin Clark,30.08,2
Julie Vanloo,New York Liberty,Ariel Atkins,29.94,2
Julie Vanloo,New York Liberty,Rae Burrell,29.90,2
Julie Vanloo,New York Liberty,Jonquel Jones,29.80,23
Julie Vanloo,New York Liberty,Natasha Cloud,29.78,2
Julie Vanloo,New York Liberty,Leonie Fiebich,29.13,14
Julie Vanloo,New York Liberty,Olivia Miles,29.04,2
Julie Vanloo,New York Liberty,Shakira Austin,28.88,2
Julie Vanloo,New York Liberty,Julie Allemand,28.41,2
Julie Vanloo,New York Liberty,Jewell Loyd,28.20,2
Julie Vanloo,New York Liberty,Nia Coffey,28.08,2
Julie Vanloo,New York Liberty,Nyara Sabally,27.70,2
Julie Vanloo,New York Liberty,Natasha Mack,27.63,2
Julie Vanloo,New York Liberty,Sydney Taylor,27.32,2
Julie Vanloo,New York Liberty,Maria Conde,27.23,2
Julie Vanloo,New York Liberty,Erica Wheeler,26.83,2
Julie Vanloo,New York Liberty,Monique Billings,26.37,2
Julie Vanloo,New York Liberty,Aliyah Boston,26.14,2
Julie Vanloo,New York Liberty,Awak Kuier,25.66,3
Julie Vanloo,New York Liberty,Laura Juskaite,25.37,2
Julie Vanloo,New York Liberty,Azura Stevens,24.96,2
Julie Vanloo,New York Liberty,Gabriela Jaquez,24.63,2
Julie Vanloo,New York Liberty,Michaela Onyenwere,24.59,2
Julie Vanloo,New York Liberty,Kamilla Cardoso,24.29,2
Julie Vanloo,New York Liberty,Monique Akoa Makani,23.98,2
Julie Vanloo,New York Liberty,Pauline Astier,23.28,24
