date,game_label,player,rw_team,rw_projected,our_projected,actual_minutes,proj_source,rw_date_source
2026-08-17,Dallas Wings vs Golden State Valkyries,Janelle Salaun,Golden State Valkyries,18.0,19.0,18.8,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Tiffany Hayes,Golden State Valkyries,18.0,16.3,19.6,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Kayla Thornton,Golden State Valkyries,25.0,22.9,33.0,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Kaila Charles,Golden State Valkyries,22.0,21.2,13.8,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Kaitlyn Chen,Golden State Valkyries,13.0,14.3,8.3,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Kiah Stokes,Golden State Valkyries,20.0,24.3,23.8,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Laeticia Amihere,Golden State Valkyries,10.0,12.3,3.1,replay,inferred
2026-08-17,Dallas Wings vs Golden State Valkyries,Li Yueru,Dallas Wings,3.0,0.0,,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Breanna Stewart,New York Liberty,32.0,32.1,34.7,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Jonquel Jones,New York Liberty,31.0,29.5,6.5,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Sabrina Ionescu,New York Liberty,25.0,30.3,33.7,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Marine Johannes,New York Liberty,22.0,21.9,20.9,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Pauline Astier,New York Liberty,20.0,22.8,19.2,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Rebecca Allen,New York Liberty,24.0,21.6,32.0,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Han Xu,New York Liberty,16.0,14.5,25.5,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Rebekah Gardner,New York Liberty,15.0,15.4,9.3,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Marine Fauthoux,New York Liberty,15.0,11.9,8.2,replay,inferred
2026-08-18,Chicago Sky vs New York Liberty,Aicha Coulibaly,Chicago Sky,12.0,0.0,,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Rayah Marshall,Connecticut Sun,5.0,0.0,,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Jaylyn Sherrod,Atlanta Dream,5.0,0.0,,replay,inferred
2026-08-18,Atlanta Dream vs Las Vegas Aces,Kierstan Bell,Las Vegas Aces,5.0,0.0,,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Teonni Key,Toronto Tempo,5.0,0.0,,replay,inferred
2026-08-18,Connecticut Sun vs Los Angeles Sparks,Hailey Van Lith,Connecticut Sun,1.0,0.0,,replay,inferred
2026-08-18,Indiana Fever vs Toronto Tempo,Mercedes Russell,Indiana Fever,1.0,0.0,,replay,inferred
2026-07-28,Los Angeles Sparks vs New York Liberty,Breanna Stewart,New York Liberty,,38.0,37.1,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Han Xu,New York Liberty,,16.1,21.5,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Jonquel Jones,New York Liberty,,32.3,23.8,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Marine Fauthoux,New York Liberty,,13.1,22.3,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Pauline Astier,New York Liberty,,27.1,15.9,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Raquel Carrera,New York Liberty,,0.0,2.9,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Rebecca Allen,New York Liberty,,19.3,17.6,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Rebekah Gardner,New York Liberty,,17.9,23.5,replay,
2026-07-28,Los Angeles Sparks vs New York Liberty,Sabrina Ionescu,New York Liberty,,36.2,35.5,replay,
2026-07-31,Indiana Fever vs Portland Fire,Grace VanSlooten,Indiana Fever,,0.0,0.4,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Breanna Stewart,New York Liberty,,37.1,33.9,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Han Xu,New York Liberty,,0.0,21.8,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Jonquel Jones,New York Liberty,,30.8,27.7,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Marine Fauthoux,New York Liberty,,13.0,12.5,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Marine Johannes,New York Liberty,,21.0,14.2,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Pauline Astier,New York Liberty,,25.7,21.3,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Raquel Carrera,New York Liberty,,0.0,1.9,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Rebecca Allen,New York Liberty,,21.1,20.6,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Rebekah Gardner,New York Liberty,,17.1,10.9,replay,
2026-08-01,New York Liberty vs Phoenix Mercury,Sabrina Ionescu,New York Liberty,,34.2,35.1,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Cecilia Zandalasini,Golden State Valkyries,,18.9,15.5,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Gabby Williams,Golden State Valkyries,,25.6,19.3,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Janelle Salaun,Golden State Valkyries,,20.2,29.5,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Kaila Charles,Golden State Valkyries,,16.1,17.0,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Kaitlyn Chen,Golden State Valkyries,,13.3,20.3,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Kayla Thornton,Golden State Valkyries,,26.7,11.3,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Kiah Stokes,Golden State Valkyries,,21.5,32.3,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Laeticia Amihere,Golden State Valkyries,,13.1,5.5,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Tiffany Hayes,Golden State Valkyries,,16.0,20.5,replay,
2026-08-02,Golden State Valkyries vs Toronto Tempo,Veronica Burton,Golden State Valkyries,,28.6,28.8,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Cecilia Zandalasini,Golden State Valkyries,,17.6,18.9,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Gabby Williams,Golden State Valkyries,,23.3,19.7,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Janelle Salaun,Golden State Valkyries,,22.5,20.5,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Kaila Charles,Golden State Valkyries,,17.0,17.3,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Kaitlyn Chen,Golden State Valkyries,,18.0,7.5,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Kayla Thornton,Golden State Valkyries,,22.1,28.3,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Kiah Stokes,Golden State Valkyries,,23.9,27.2,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Laeticia Amihere,Golden State Valkyries,,10.8,4.0,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Tiffany Hayes,Golden State Valkyries,,17.9,24.1,replay,
2026-08-04,Golden State Valkyries vs Toronto Tempo,Veronica Burton,Golden State Valkyries,,26.9,32.5,replay,
2026-08-09,Las Vegas Aces vs New York Liberty,Raquel Carrera,New York Liberty,,0.0,16.6,replay,
2026-08-12,Chicago Sky vs Golden State Valkyries,Ashten Prechtel,Golden State Valkyries,,0.0,18.1,replay,
2026-08-12,Chicago Sky vs Golden State Valkyries,Juste Jocyte,Golden State Valkyries,,9.3,2.4,replay,
2026-08-12,Chicago Sky vs Golden State Valkyries,Nadia Fingall,Golden State Valkyries,,0.0,2.4,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Anneli Maley,New York Liberty,,0.0,7.6,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Breanna Stewart,New York Liberty,,37.9,32.7,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Han Xu,New York Liberty,,18.0,12.6,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Jonquel Jones,New York Liberty,,34.1,34.7,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Marine Fauthoux,New York Liberty,,14.5,11.4,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Marine Johannes,New York Liberty,,25.5,30.6,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Pauline Astier,New York Liberty,,26.1,25.8,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Rebecca Allen,New York Liberty,,25.7,29.4,replay,
2026-08-15,Connecticut Sun vs New York Liberty,Rebekah Gardner,New York Liberty,,18.2,15.2,replay,
2026-08-18,Atlanta Dream vs Las Vegas Aces,Aaliyah Nye,Atlanta Dream,,0.0,0.3,replay,
2026-08-18,Atlanta Dream vs Las Vegas Aces,Sika Kone,Atlanta Dream,,0.0,0.3,replay,
2026-08-18,Chicago Sky vs New York Liberty,Anneli Maley,New York Liberty,,0.0,4.2,replay,
2026-08-18,Chicago Sky vs New York Liberty,Raquel Carrera,New York Liberty,,0.0,5.9,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Cecilia Zandalasini,Golden State Valkyries,,20.9,29.9,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Gabby Williams,Golden State Valkyries,,28.4,31.5,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Janelle Salaun,Golden State Valkyries,,23.6,24.3,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Kaila Charles,Golden State Valkyries,,16.8,13.8,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Kaitlyn Chen,Golden State Valkyries,,9.2,4.0,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Kayla Thornton,Golden State Valkyries,,27.8,19.0,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Kiah Stokes,Golden State Valkyries,,21.9,16.7,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Tiffany Hayes,Golden State Valkyries,,19.7,24.8,replay,
2026-08-19,Golden State Valkyries vs Minnesota Lynx,Veronica Burton,Golden State Valkyries,,31.7,36.0,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Cecilia Zandalasini,Golden State Valkyries,,24.1,12.3,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Gabby Williams,Golden State Valkyries,,31.7,13.6,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Janelle Salaun,Golden State Valkyries,,22.3,20.7,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Kaila Charles,Golden State Valkyries,,15.5,17.9,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Kaitlyn Chen,Golden State Valkyries,,0.0,28.6,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Kayla Thornton,Golden State Valkyries,,22.4,19.1,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Kiah Stokes,Golden State Valkyries,,23.1,16.1,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Laeticia Amihere,Golden State Valkyries,,10.6,23.9,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Tiffany Hayes,Golden State Valkyries,,20.4,29.6,replay,
2026-08-21,Chicago Sky vs Golden State Valkyries,Veronica Burton,Golden State Valkyries,,29.9,18.3,replay,
2026-08-22,Indiana Fever vs New York Liberty,Breanna Stewart,New York Liberty,,30.3,34.9,replay,
2026-08-22,Indiana Fever vs New York Liberty,Han Xu,New York Liberty,,13.8,11.5,replay,
2026-08-22,Indiana Fever vs New York Liberty,Jonquel Jones,New York Liberty,,23.9,28.5,replay,
2026-08-22,Indiana Fever vs New York Liberty,Leonie Fiebich,New York Liberty,,28.6,33.9,replay,
2026-08-22,Indiana Fever vs New York Liberty,Marine Johannes,New York Liberty,,19.4,13.2,replay,
2026-08-22,Indiana Fever vs New York Liberty,Pauline Astier,New York Liberty,,20.2,24.5,replay,
2026-08-22,Indiana Fever vs New York Liberty,Rebecca Allen,New York Liberty,,22.5,15.6,replay,
2026-08-22,Indiana Fever vs New York Liberty,Rebekah Gardner,New York Liberty,,12.4,5.9,replay,
2026-08-22,Indiana Fever vs New York Liberty,Sabrina Ionescu,New York Liberty,,28.9,32.0,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Cecilia Zandalasini,Golden State Valkyries,,18.4,29.5,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Gabby Williams,Golden State Valkyries,,27.6,30.0,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Janelle Salaun,Golden State Valkyries,,22.7,28.0,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Juste Jocyte,Golden State Valkyries,,0.0,0.7,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Kaila Charles,Golden State Valkyries,,18.0,12.3,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Kaitlyn Chen,Golden State Valkyries,,0.0,9.9,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Kayla Thornton,Golden State Valkyries,,23.6,7.9,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Kiah Stokes,Golden State Valkyries,,20.9,26.7,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Laeticia Amihere,Golden State Valkyries,,13.9,5.1,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Miela Sowah,Golden State Valkyries,,0.0,0.7,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Nadia Fingall,Golden State Valkyries,,0.0,0.7,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Tiffany Hayes,Golden State Valkyries,,27.4,18.3,replay,
2026-08-24,Golden State Valkyries vs Minnesota Lynx,Veronica Burton,Golden State Valkyries,,27.5,30.1,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Awa Fam,Seattle Storm,,25.8,16.8,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Dominique Malonga,Seattle Storm,,28.0,29.5,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Ezi Magbegor,Seattle Storm,,26.1,22.4,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Flau'jae Johnson,Seattle Storm,,28.8,26.2,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Jade Melbourne,Seattle Storm,,31.1,33.0,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Jordan Horston,Seattle Storm,,14.7,14.8,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Katie Lou Samuelson,Seattle Storm,,16.2,25.2,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Stefanie Dolson,Seattle Storm,,11.2,10.5,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Taina Mair,Seattle Storm,,0.0,7.0,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Zia Cooke,Seattle Storm,,18.1,14.6,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Isabelle Harrison,Toronto Tempo,,28.0,32.4,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Kia Nurse,Toronto Tempo,,20.2,16.8,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Kiana Williams,Toronto Tempo,,12.8,14.2,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Kiki Rice,Toronto Tempo,,30.0,32.5,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Laura Juskaite,Toronto Tempo,,29.9,29.4,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Maria Conde,Toronto Tempo,,29.5,19.8,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Ornella Bankole,Toronto Tempo,,13.8,13.1,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Temi Fagbenle,Toronto Tempo,,19.3,24.3,replay,
2026-08-26,Seattle Storm vs Toronto Tempo,Teonni Key,Toronto Tempo,,16.5,17.4,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Aaliyah Edwards,Connecticut Sun,,25.5,22.4,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Ashlon Jackson,Connecticut Sun,,11.0,18.7,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Charlisse Leger-Walker,Connecticut Sun,,27.4,16.5,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Diamond Miller,Connecticut Sun,,24.5,22.1,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Gianna Kneepkens,Connecticut Sun,,11.2,15.5,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Hailey Van Lith,Connecticut Sun,,14.4,20.7,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Kennedy Burke,Connecticut Sun,,27.6,21.4,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Nell Angloma,Connecticut Sun,,15.4,23.1,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Raegan Beers,Connecticut Sun,,15.7,8.4,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Rayah Marshall,Connecticut Sun,,0.0,10.1,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Saniya Rivers,Connecticut Sun,,27.3,21.1,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Ashten Prechtel,Golden State Valkyries,,0.0,10.0,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Cecilia Zandalasini,Golden State Valkyries,,22.3,11.2,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Gabby Williams,Golden State Valkyries,,30.4,15.8,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Janelle Salaun,Golden State Valkyries,,25.1,18.0,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Juste Jocyte,Golden State Valkyries,,0.0,14.1,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Kaila Charles,Golden State Valkyries,,15.2,19.1,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Kaitlyn Chen,Golden State Valkyries,,12.0,19.9,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Kayla Thornton,Golden State Valkyries,,19.0,20.4,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Kiah Stokes,Golden State Valkyries,,22.9,13.0,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Laeticia Amihere,Golden State Valkyries,,0.0,17.8,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Miela Sowah,Golden State Valkyries,,0.0,8.2,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Nadia Fingall,Golden State Valkyries,,0.0,10.0,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Tiffany Hayes,Golden State Valkyries,,22.2,3.0,replay,
2026-08-26,Connecticut Sun vs Golden State Valkyries,Veronica Burton,Golden State Valkyries,,30.9,19.6,replay,
2026-07-28,Atlanta Dream,Allisha Gray,Atlanta Dream,34.0,,,,inferred
2026-07-28,Atlanta Dream,Rhyne Howard,Atlanta Dream,35.0,,,,inferred
2026-07-28,Atlanta Dream,Angel Reese,Atlanta Dream,35.0,,,,inferred
2026-07-28,Minnesota Lynx vs Toronto Tempo,Isabelle Harrison,Toronto Tempo,30.0,0.0,,replay,inferred
2026-07-28,Connecticut Sun vs Washington Mystics,Aaliyah Edwards,Connecticut Sun,27.0,0.0,,replay,inferred
2026-07-28,Atlanta Dream,Jordin Canada,Atlanta Dream,31.0,,,,inferred
2026-07-28,Atlanta Dream,Naz Hillmon,Atlanta Dream,32.0,,,,inferred
2026-07-28,Las Vegas Aces vs Portland Fire,Cheyenne Parker-Tyus,Las Vegas Aces,15.0,0.0,,replay,inferred
2026-07-28,Atlanta Dream,Madina Okot,Atlanta Dream,12.0,,,,inferred
2026-07-28,Connecticut Sun vs Washington Mystics,Betnijah Laney-Hamilton,Washington Mystics,19.0,0.0,,replay,inferred
2026-07-28,Atlanta Dream,Isobel Borlase,Atlanta Dream,15.0,,,,inferred
2026-07-28,Minnesota Lynx vs Toronto Tempo,Ornella Bankole,Toronto Tempo,18.0,0.0,,replay,inferred
2026-07-28,Connecticut Sun vs Washington Mystics,Gianna Kneepkens,Connecticut Sun,12.0,0.0,,replay,inferred
2026-07-28,Connecticut Sun vs Washington Mystics,Hailey Van Lith,Connecticut Sun,10.0,0.0,,replay,inferred
2026-07-28,Los Angeles Sparks vs New York Liberty,Monique Akoa Makani,Los Angeles Sparks,10.0,,,,inferred
2026-07-28,Los Angeles Sparks vs New York Liberty,Emma Cannon,Los Angeles Sparks,6.0,0.0,,replay,inferred
2026-07-28,Los Angeles Sparks vs New York Liberty,Tonie Morgan,Los Angeles Sparks,10.0,,,,inferred
2026-07-28,Connecticut Sun vs Washington Mystics,Ashlon Jackson,Connecticut Sun,12.0,0.0,,replay,inferred
2026-07-28,Las Vegas Aces vs Portland Fire,Jordan Harrison,Portland Fire,6.0,0.0,,replay,inferred
2026-07-28,Atlanta Dream,Te-Hina Paopao,Atlanta Dream,6.0,,,,inferred
2026-07-28,Minnesota Lynx vs Toronto Tempo,Zaay Green,Toronto Tempo,4.0,,,,inferred
2026-07-28,Las Vegas Aces vs Portland Fire,Kierstan Bell,Las Vegas Aces,3.0,0.0,,replay,inferred
2026-07-28,Las Vegas Aces vs Portland Fire,Amy Okonkwo,Portland Fire,2.0,,,,inferred
2026-07-28,Indiana Fever vs Seattle Storm,Mercedes Russell,Indiana Fever,1.0,,,,inferred
2026-07-28,Indiana Fever vs Seattle Storm,Raven Johnson,Indiana Fever,1.0,0.0,,replay,inferred
2026-08-27,Phoenix Mercury vs Washington Mystics,Alyssa Thomas,Phoenix Mercury,,37.2,31.5,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Kahleah Copper,Phoenix Mercury,,37.5,32.3,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Lexi Held,Phoenix Mercury,,17.0,19.1,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Maddy Westbeld,Phoenix Mercury,,14.8,17.3,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Natasha Mack,Phoenix Mercury,,25.1,27.6,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Noemie Brochant,Phoenix Mercury,,27.9,28.4,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Sami Whitcomb,Phoenix Mercury,,21.9,18.8,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Shay Ciezki,Phoenix Mercury,,0.0,13.2,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Valeriane Ayayi,Phoenix Mercury,,18.6,11.8,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Alicia Florez,Washington Mystics,,9.1,4.8,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Betnijah Laney-Hamilton,Washington Mystics,,0.0,22.0,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Cotie McMahon,Washington Mystics,,16.4,13.5,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Georgia Amoore,Washington Mystics,,26.9,30.1,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Kiki Iriafen,Washington Mystics,,29.6,30.3,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Lauren Betts,Washington Mystics,,18.5,19.3,replay,
2026-08-27,Phoenix Mercury vs Washington Mystics,Michaela Onyenwere,Washington Mystics,,23.9,16.5,replay,
